u1,u2
0.0008286600936337654,0.00025137979548954395
0.00018646148973445477,0.0006825709718664042
0.0002693333664300541,0.0009909309451426058
0.00041433330644589537,0.0002830354498154649
0.00039362069237680207,0.0004644417206125528
0.00022789370279195425,0.0006569274704237131
0.00020716432491651006,2.912804485723751e-05
0.00020718295136801105,0.000928245485261197
0.0009115352299583774,0.0007170853208364385
0.0004764785992337757,9.846361358578485e-05
0.0001864489168796916,7.566669959373153e-05
0.00047649536304012656,0.0009076693099493484
0.0005179117436138502,0.00011777598416329174
4.144897686385036e-05,0.0007835621949208724
0.00016575027264922404,0.0009314110506937891
0.0004557669164872574,0.00032482575640307076
0.0008286633532627781,0.00040872534756023686
0.0008493848148963343,0.0006543998609550297
0.0004764772022499131,3.102980555548789e-05
0.00018645171084741676,0.00021053431565432545
0.0004557608628905196,3.261258827178394e-05
0.0001450218260963549,0.00034856749714751146
0.0009322506379951959,0.0006705466660999445
0.0005800747315306564,0.0007873657163173732
0.0006629377606617928,0.0006686449054016941
0.0009736721408430823,0.0001279106364249767
2.072425560128142e-05,0.0003805421294553867
0.0006836517717147487,0.0005546724426349031
1.1641532188114492e-08,0.0005619484002524747
0.0009943875488799007,8.137198168848268e-05
0.0002486133017803604,0.0008126902397781099
0.0001864675433311926,0.000974784139997691
0.0002279002220499796,0.0009716185745650989
0.0008700913753686898,0.0001807804220266549
0.0006422153677056615,0.0003780145199867033
0.00010358309378083008,5.951989444881673e-05
0.0005593607204777006,0.0009013381790841642
0.0009943949994605011,0.00044101895785006646
0.0006215041506204308,0.0006268545988140882
2.0729843536731714e-05,0.0006502773615765746
0.0004557776266968705,0.0008418182846353474
0.0008079577241129976,0.0009273006585088096
0.000186456367460292,0.0004353136757553153
0.0007872376594633039,0.0007490599531443137
8.288351822778746e-05,0.0008703083735286763
0.0009115259167326269,0.00026752660063445875
5.122274162770377e-09,0.00024725729611108885
6.216065961036862e-05,0.0005572000521035865
0.0004143337721071829,0.00030551338582556387
0.000807944685596947,0.00029791845022603797
0.0005179103466299876,5.0342176132994786e-05
0.0007250769998529353,0.00019185990104072723
0.00016573537148802326,0.0002121170983706215
0.00014503393328983054,0.0009329938334100851
0.00014503160498339292,0.0008206041533595902
0.0007665231827490605,0.0008405544799010057
0.0009529599924352765,0.0003317948432321636
0.00026931706828499076,0.00020420318478914126
0.00037290202471097094,0.00035363482327835393
0.00037289690243680817,0.00010637752716726508
0.0002693254501881662,0.000608806032970923
0.0006007757040675616,4.40110452678106e-05
0.0003314740026050592,0.0005815797488119359
0.0005800756628532315,0.0008323215883375712
0.0008493815552673217,0.0004970543088843368
0.0002278946341145293,0.000701883342443911
0.00020718155438414847,0.0008608116772309
0.0002486170270706606,0.0009925137278589018
0.0008079581897742852,0.0009497785945189086
0.0008701044138847405,0.0008101626303094265
0.00012430967768854912,0.0005524517039546984
0.000580066349627481,0.00038276286813559144
0.0001657363028105983,0.00025707297039081946
0.0003521852196902899,0.000332739669984551
0.0005386322739248314,0.0003184946255378866
0.0008493890058479221,0.0008567012850459205
0.0007457998584703542,0.000504968222465817
0.00012430502107567388,0.0003276723438537085
0.00016574608169763632,0.0007291096266028982
0.0004557650538421073,0.00023491401236267482
0.00029003527028953436,0.00029253214611324116
0.0009115207944584642,2.0269304523369905e-05
0.00018646521502475497,0.000862394459947196
0.0009115324359906523,0.0005822177047758446
0.0007665189917974728,0.0006382530558101149
0.0005800710062403563,0.0006075422282365813
0.0003936234863445272,0.0005993093366731467
6.216159093294367e-05,0.0006021559241237845
0.0006836438554728608,0.00017254753046322033
0.00016574142508476108,0.0005043302665019083
0.0008908170279538338,0.0006287563595123386
0.0001450162381609046,7.883226502632362e-05
0.0006422270092378496,0.000939962920239178
0.00018645031386355418,0.0001431005076240285
0.000683657359650199,0.0008244076747560909
0.0008286694068595159,0.0007009385156915237
0.0009115273137164895,0.0003349604086647557
2.0734034488319435e-05,0.0008525787856674654
1.490116120078655e-08,0.0007192939523231676
0.0005593611861389881,0.0009238161150942632
0.000145023688741505,0.0004384792411879074
0.00012431619694657447,0.0008671428080960842
0.00010358775039370533,0.0002842992545498066
0.00031076092287467836,0.0007405080835989248
0.00014503253630596797,0.0008655600253797881
0.0003314744682663467,0.0006040576848220349
0.0007043601948322543,0.0001709647477469243
0.000600782223325587,0.0003587021494091964
0.0007043667140902796,0.0004856558518883101
0.00012430781504339902,0.00046253995991430243
0.0005386439154570195,0.0008804430257903612
0.0003107655794875536,0.0009652874436999147
2.0734965810894485e-05,0.0008975346576876634
1.396983862573739e-08,0.0006743380803029696
0.0002900301480153716,4.527485000215231e-05
0.0005386276173119562,9.371526543689671e-05
0.0006007887425836123,0.0006733932535505822
0.000994394068137926,0.0003960630858298685
0.00014502694837051767,0.0005958247932586003
0.0007043681110741422,0.000553089659918607
0.0007872371938020164,0.0007265820171342148
0.00010358868171628038,0.00032925512657000456
0.0008079437542743719,0.00025296257820584
2.0719598988406173e-05,0.00015576276935439686
0.000517927576097626,0.0008820258085066573
0.00035218242572256477,0.00019787205392395707
0.00012431433430142437,0.0007772310640556882
0.00035218754799672754,0.0004451293500350459
0.00022789416845324178,0.0006794054064338121
0.00018645590179900448,0.0004128357397452163
0.0007458049807445169,0.0007522255185769058
0.0007043709050418674,0.000687957275979201
0.00029004085822498466,0.000562267378234429
0.0002486053855384725,0.00043056532760642717
0.0006836461837792984,0.00028493721051371526
0.00020716572190037264,9.656185288753447e-05
0.0006836592222953491,0.0009143194187964869
0.000621508807233306,0.0008516339589150781
0.000393619761054227,0.00041948584859235485
0.0007250923666754236,0.0009336317893739938
0.00010360032324846849,0.0008912035268224792
0.000600792002212625,0.0008307388056212751
0.0009943991904120889,0.0006433203819409573
0.0007043695080580048,0.000620523467948904
0.0003107576632456657,0.0005831625315282319
0.0008493876088640595,0.0007892674770156236
0.0004972005265286195,0.00036661606299067664
0.0001657512039717991,0.000976366922713987
0.00035218382270642734,0.00026530586195425403
0.0003107599915521033,0.0006955522115787269
1.9092112788507767e-08,0.0009215953764140584
0.0005593434910100622,6.965454671050168e-05
0.00039362208936066464,0.0005318755286428498
0.0008286568340047527,9.403424341885105e-05
6.519258025344116e-09,0.0003146911041413858
0.0009115249854100519,0.00022257072861426078
0.00039362255502195216,0.0005543534646529488
0.0005593425596874871,2.4698674690303707e-05
0.0009322413247694454,0.00022098794589796474
0.0003314632923954461,6.45872205796592e-05
0.0005593514072519501,0.00045177945888218445
0.0004971981982221819,0.0002542263829401817
2.0725652585143993e-05,0.0004479759374856837
0.00022789044316294158,0.0004995819183530202
0.00018645729878286705,0.0004802695477755133
0.0009322492410113333,0.0006031128580696475
0.0006629261191296047,0.00010669650514921942
0.0008700909097074023,0.00015830248601655592
0.0006629372950005053,0.0006461669693915951
0.0005800789224822442,0.000989667140408264
0.0004972028548350571,0.00047900574304117157
0.000994401984379814,0.0007781879980015513
0.00012430455541438635,0.00030519440784360953
0.0009115231227649018,0.00013265898457386484
0.0003729048186786961,0.0004885024393389479
0.0005179191941944506,0.0004774229603248755
0.0003521982582063406,0.0009621218782673226
0.0002900357359508219,0.00031501008212334015
0.000600783154648162,0.0004036580214293944
0.0006836536343598988,0.000644584186675299
0.0003314684146696089,0.00031184451669074805
0.000890820753244134,0.0008085798475931305
0.0009529609237578516,0.0003767507152523616
0.0002071652562390851,7.408391687743548e-05
0.00010359054436143047,0.0004191668706104005
0.0007872274149149784,0.00025454536092213605
0.000870094169336415,0.0003156480380872488
0.00016574794434278642,0.0008190213706432941
0.0006836550313437614,0.000712017994705596
0.0006215018223139932,0.0005144649187635933
0.0007665110755555849,0.0002561281436384321
0.0006836443211341483,0.00019502546647331932
0.0009736767974559575,0.00035268999652596656
0.00022789929072740455,0.0009266627025449009
0.0007250919010141361,0.0009111538533638948
0.0008493838835737593,0.0006094439889348317
0.00012430828070468655,0.0004850178959244014
0.0004971940072705941,5.192495884929083e-05
0.0003728992307432458,0.00021876720721776001
0.000683648512085736,0.0003973268905642102
0.000642224680931412,0.000827573240188683
0.0007872325371891412,0.0005018026570332249
6.216345357809377e-05,0.0006920676681641804
0.0003936272116348274,0.0007791328247539386
0.0009115296420229271,0.00044735008871525065
0.0008493824865898967,0.0005420101809045347
0.000932244584398458,0.00037833349796865764
0.0002278815955984786,7.250113416113944e-05
0.0006215106698784561,0.000941545702955474
0.00043504964580528887,0.00028145266709916883
0.00043506268432133956,0.0009108348753819405
0.0003107506783263528,0.00024599349137674714
0.00037290388735612104,0.0004435465673187499
0.00020718062306157342,0.000815855805210702
0.0008079400289840717,7.313909012504811e-05
0.0005386429841344445,0.0008354871537701633
0.0008908184249376964,0.0006961901675426355
0.000662931707065055,0.00037643173727040726
1.676380635088487e-08,0.0008092056963635635
0.00033147307128248414,0.0005366238767917379
0.0006422172303508116,0.00046792626402709925
0.00043506408130520213,0.0009782686834122374
0.0008286735978111036,0.0009032399397824146
0.0009529590611127015,0.00028683897121196565
0.0007665203887813354,0.0007056868638404118
0.0008908156309699712,0.0005613225514820416
0.0002693268471720288,0.00067623984100122
0.0006422130393992239,0.00026562483993620837
0.00018646428370217992,0.0008174385879269981
0.0004143398257039207,0.0005977265539568507
0.0005800719375629313,0.0006524981002567793
0.00035218801365801506,0.0004676072860451449
0.0008700932380138399,0.00027069216606705085
0.0005179229194847508,0.0006572464484056674
0.00012430641805953645,0.0003951061518840055
0.00041433284078460785,0.0002605575138053659
0.0009736740034882324,0.00021782238046537264
0.0005179154689041504,0.00029759947224408364
0.0008286740634723911,0.0009257178757925135
0.0006422200243185368,0.0006027938800876932
0.0009529697713223145,0.0008038314994442423
